CVE_ENT,CVE_MUN,nombre_entidad,NOMGEO,anio,nomcicloproductivo,temp_min_ciclo_min,temp_min_anual_anterior
12,057,Guerrero,Técpan de Galeana,2016,PV,20.6,20.8
12,061,Guerrero,Tixtla de Guerrero,2016,PV,11.8,11.0
12,066,Guerrero,Tlapa de Comonfort,2016,PV,18.2,13.5
12,068,Michoacán,La Unión de Isidoro Montes de Oca,2016,PV,22.6,22.6
12,070,Guerrero,Xochihuehuetlán,2016,PV,18.1,11.3
12,073,Guerrero,Zirándaro,2016,PV,17.0,14.6
12,082,Guerrero,Las Vigas,2016,PV,16.3,19.2
13,003,Hidalgo,Actopan,2016,PV,10.5,4.5
13,006,Hidalgo,Alfajayucan,2016,PV,12.2,7.2
13,011,Hidalgo,Atlapexco,2016,PV,20.4,13.0
13,013,Hidalgo,Atotonilco de Tula,2016,PV,8.8,4.4
13,016,Hidalgo,Cuautepec de Hinojosa,2016,PV,9.0,4.6
13,019,Hidalgo,Chilcuautla,2016,PV,11.2,5.7
13,028,Hidalgo,Huejutla de Reyes,2016,PV,18.8,10.6
13,028,Veracruz,Huejutla de Reyes,2016,PV,21.0,13.2
13,029,Hidalgo,Huichapan,2016,PV,9.5,4.0
13,030,Hidalgo,Ixmiquilpan,2016,PV,9.5,4.7
13,037,Hidalgo,Metztitlán,2016,PV,15.6,9.1
13,046,Hidalgo,San Felipe Orizatlán,2016,PV,20.7,12.9
13,048,Hidalgo,Pachuca de Soto,2016,PV,10.0,4.5
13,064,Hidalgo,Tepetitlán,2016,PV,10.9,5.5
13,077,Hidalgo,Tulancingo de Bravo,2016,PV,11.8,6.6
13,081,Hidalgo,Zacualtipán de Ángeles,2016,PV,11.1,5.1
13,084,Hidalgo,Zimapán,2016,PV,14.4,8.6
14,006,Jalisco,Ameca,2016,PV,10.7,7.3
14,017,Jalisco,Ayutla,2016,PV,11.0,8.8
14,019,Jalisco,Bolaños,2016,PV,18.9,12.2
14,022,Jalisco,Cihuatlán,2016,PV,19.3,19.5
14,023,Jalisco,Zapotlán el Grande,2016,PV,10.3,8.2
14,030,Jalisco,Chapala,2016,PV,16.7,13.3
14,033,Jalisco,Degollado,2016,PV,12.5,9.1
14,039,Jalisco,Guadalajara,2016,PV,13.9,9.9
14,041,Jalisco,Huejúcar,2016,PV,7.3,4.1
14,046,Jalisco,Jalostotitlán,2016,PV,6.9,2.3
14,047,Jalisco,Jamay,2016,PV,9.8,6.8
14,049,Jalisco,Jilotlán de los Dolores,2016,PV,21.5,
14,051,Jalisco,Juanacatlán,2016,PV,10.4,6.7
14,053,Jalisco,Lagos de Moreno,2016,PV,7.8,4.4
14,054,Jalisco,El Limón,2016,PV,12.8,12.8
14,058,Jalisco,Mascota,2016,PV,7.1,6.3
14,061,Jalisco,Mezquitic,2016,PV,8.1,5.4
14,065,Jalisco,Pihuamo,2016,PV,17.1,16.6
14,067,Jalisco,Puerto Vallarta,2016,PV,21.0,16.7
14,070,Jalisco,El Salto,2016,PV,16.4,12.0
14,071,Jalisco,San Cristóbal de la Barranca,2016,PV,16.0,11.3
14,081,Jalisco,Santa María de los Ángeles,2016,PV,9.7,3.5
14,091,Jalisco,Teocaltiche,2016,PV,6.4,4.1
14,095,Jalisco,Teuchitlán,2016,PV,11.1,8.0
14,098,Jalisco,San Pedro Tlaquepaque,2016,PV,14.7,10.6
14,100,Jalisco,Tomatlán,2016,PV,19.6,19.4
14,118,Jalisco,Yahualica de González Gallo,2016,PV,10.3,5.3
14,120,Jalisco,Zapopan,2016,PV,12.7,8.5
15,002,Estado de México,Acolman,2016,PV,8.5,4.1
15,003,Estado de México,Aculco,2016,PV,7.1,2.6
15,003,Querétaro,Aculco,2016,PV,10.7,5.4
15,005,Estado de México,Almoloya de Juárez,2016,PV,3.0,-0.8
15,011,Estado de México,Atenco,2016,PV,9.4,6.7
15,013,Estado de México,Atizapán de Zaragoza,2016,PV,10.8,5.9
15,014,Estado de México,Atlacomulco,2016,PV,3.9,0.7
15,020,Estado de México,Coacalco de Berriozábal,2016,PV,13.0,
15,025,Estado de México,Chalco,2016,PV,11.1,
15,033,Estado de México,Ecatepec de Morelos,2016,PV,8.5,4.7
15,042,Estado de México,Ixtlahuaca,2016,PV,5.8,0.2
15,045,Estado de México,Jilotepec,2016,PV,6.9,1.7
15,055,Estado de México,Mexicaltzingo,2016,PV,11.7,7.1
15,057,Estado de México,Naucalpan de Juárez,2016,PV,5.8,3.3
15,058,Estado de México,Nezahualcóyotl,2016,PV,14.2,
15,074,Estado de México,San Felipe del Progreso,2016,PV,6.8,0.8
15,083,Estado de México,Temamatla,2016,PV,9.9,3.7
15,087,Estado de México,Temoaya,2016,PV,3.4,-1.1
15,091,Estado de México,Teoloyucan,2016,PV,7.0,2.1
15,095,Estado de México,Tepotzotlán,2016,PV,7.2,3.2
15,096,Estado de México,Tequixquiac,2016,PV,6.0,1.2
15,097,Estado de México,Texcaltitlán,2016,PV,7.6,4.1
15,099,Estado de México,Texcoco,2016,PV,9.2,3.5
15,100,Estado de México,Tezoyuca,2016,PV,10.0,10.4
15,101,Estado de México,Tianguistenco,2016,PV,4.8,1.1
15,104,Estado de México,Tlalnepantla de Baz,2016,PV,13.6,
15,106,Estado de México,Toluca,2016,PV,5.1,0.6
15,109,Estado de México,Tultitlán,2016,PV,12.8,7.4
15,112,Estado de México,Villa del Carbón,2016,PV,7.1,2.0
15,113,Estado de México,Villa Guerrero,2016,PV,9.8,6.5
15,118,Estado de México,Zinacantepec,2016,PV,6.8,1.9
16,003,Michoacán,Álvaro Obregón,2016,PV,9.5,5.5
16,004,Michoacán,Angamacutiro,2016,PV,14.4,8.7
16,006,Michoacán,Apatzingán,2016,PV,19.0,16.8
16,010,Michoacán,Arteaga,2016,PV,24.0,20.7
16,011,Michoacán,Briseñas,2016,PV,14.1,
16,017,Michoacán,Contepec,2016,PV,11.0,8.0
16,019,Michoacán,Cotija,2016,PV,13.8,8.2
16,034,Michoacán,Hidalgo,2016,PV,5.8,4.5
16,035,Michoacán,La Huacana,2016,PV,20.0,17.7
16,039,Michoacán,Huiramba,2016,PV,11.2,
16,042,Michoacán,Ixtlán,2016,PV,11.7,
16,049,Michoacán,Madero,2016,PV,13.3,
16,050,Michoacán,Maravatío,2016,PV,9.5,5.6
16,053,Michoacán,Morelia,2016,PV,12.5,7.7
16,067,Michoacán,Penjamillo,2016,PV,11.6,7.9
16,069,Michoacán,La Piedad,2016,PV,15.1,7.1
16,076,Michoacán,Sahuayo,2016,PV,10.5,7.7
16,080,Michoacán,Senguio,2016,PV,8.5,5.8
16,085,Michoacán,Tangancícuaro,2016,PV,11.1,4.1
16,089,Michoacán,Tepalcatepec,2016,PV,20.9,
16,102,Michoacán,Uruapan,2016,PV,13.6,11.1
16,103,Michoacán,Venustiano Carranza,2016,PV,14.9,
16,104,Michoacán,Villamar,2016,PV,9.6,
16,105,Michoacán,Vista Hermosa,2016,PV,10.0,6.8
16,106,Michoacán,Yurécuaro,2016,PV,13.9,10.0
16,108,Michoacán,Zamora,2016,PV,13.3,
16,109,Michoacán,Zináparo,2016,PV,11.5,
16,113,Michoacán,José Sixto Verduzco,2016,PV,9.5,6.4
17,001,Morelos,Amacuzac,2016,PV,15.8,9.3
17,002,Morelos,Atlatlahucan,2016,PV,16.2,
17,004,Morelos,Ayala,2016,PV,17.2,12.4
17,006,Morelos,Cuautla,2016,PV,14.5,11.3
17,007,Morelos,Cuernavaca,2016,PV,14.7,12.0
17,008,Morelos,Emiliano Zapata,2016,PV,16.1,12.6
17,009,Morelos,Huitzilac,2016,PV,3.6,3.8
17,011,Morelos,Jiutepec,2016,PV,15.9,13.0
17,012,Morelos,Jojutla,2016,PV,17.2,11.9
17,013,Morelos,Jonacatepec de Leandro Valle,2016,PV,15.9,10.2
17,015,Morelos,Miacatlán,2016,PV,17.5,
17,016,Morelos,Ocuituco,2016,PV,9.7,6.2
17,017,Morelos,Puente de Ixtla,2016,PV,16.7,10.3
17,018,Morelos,Temixco,2016,PV,17.8,14.5
17,019,Morelos,Tepalcingo,2016,PV,18.2,12.6
17,021,Morelos,Tetecala,2016,PV,17.5,11.1
17,024,Morelos,Tlaltizapán de Zapata,2016,PV,17.3,10.8
17,025,Morelos,Tlaquiltenango,2016,PV,17.3,10.0
17,026,Morelos,Tlayacapan,2016,PV,14.4,11.9
17,027,Morelos,Totolapan,2016,PV,13.5,
17,028,Morelos,Xochitepec,2016,PV,16.8,11.7
17,029,Morelos,Yautepec,2016,PV,14.5,9.0
17,030,Morelos,Yecapixtla,2016,PV,13.3,10.7
17,031,Morelos,Zacatepec,2016,PV,17.4,10.8
17,032,Morelos,Zacualpan de Amilpas,2016,PV,12.5,10.0
17,033,Morelos,Temoac,2016,PV,16.1,
18,001,Nayarit,Acaponeta,2016,PV,17.8,15.6
18,009,Nayarit,Del Nayar,2016,PV,18.2,13.6
18,010,Nayarit,Rosamorada,2016,PV,16.5,15.5
18,011,Nayarit,Ruíz,2016,PV,18.1,16.5
18,015,Nayarit,Santiago Ixcuintla,2016,PV,22.6,16.0
18,017,Nayarit,Tepic,2016,PV,15.7,13.8
18,020,Nayarit,Bahía de Banderas,2016,PV,18.7,16.9
19,003,Nuevo León,Los Aldamas,2016,PV,19.6,7.0
19,004,Nuevo León,Allende,2016,PV,16.5,
19,005,Nuevo León,Anáhuac,2016,PV,18.5,4.1
19,006,Nuevo León,Apodaca,2016,PV,18.5,7.8
19,007,Nuevo León,Aramberri,2016,PV,8.7,3.3
19,011,Nuevo León,Cerralvo,2016,PV,17.7,7.1
19,012,Nuevo León,Ciénega de Flores,2016,PV,18.3,5.7
19,013,Nuevo León,China,2016,PV,18.6,7.6
19,014,Nuevo León,Doctor Arroyo,2016,PV,12.1,7.5
19,017,Nuevo León,Galeana,2016,PV,6.1,1.6
19,021,Nuevo León,General Escobedo,2016,PV,19.2,7.3
19,024,Nuevo León,General Zaragoza,2016,PV,12.3,7.5
19,025,Nuevo León,General Zuazua,2016,PV,18.7,8.3
19,026,Nuevo León,Guadalupe,2016,PV,19.2,7.5
19,028,Nuevo León,Higueras,2016,PV,17.7,5.6
19,033,Nuevo León,Linares,2016,PV,15.0,5.8
19,036,Nuevo León,Mier y Noriega,2016,PV,12.7,7.3
19,038,Nuevo León,Montemorelos,2016,PV,17.2,6.3
19,039,Nuevo León,Monterrey,2016,PV,16.0,5.8
19,042,Nuevo León,Los Ramones,2016,PV,18.5,6.2
19,046,Nuevo León,San Nicolás de los Garza,2016,PV,19.1,7.5
19,049,Nuevo León,Santiago,2016,PV,18.0,7.4
20,014,Oaxaca,Ciudad Ixtepec,2016,PV,23.4,20.7
20,039,Oaxaca,Heroica Ciudad de Huajuapan de León,2016,PV,13.4,7.5
20,043,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,2016,PV,25.0,20.4
20,052,Oaxaca,Magdalena Tequisistlán,2016,PV,20.3,14.3
20,067,Oaxaca,Oaxaca de Juárez,2016,PV,15.5,8.4
20,079,Oaxaca,Salina Cruz,2016,PV,25.8,22.4
20,083,Oaxaca,San Agustín de las Juntas,2016,PV,14.8,8.8
20,136,Oaxaca,San Felipe Usila,2016,PV,20.6,14.5
20,173,Oaxaca,San Juan Atepec,2016,PV,11.8,7.0
20,177,Oaxaca,San Juan Bautista Cuicatlán,2016,PV,16.2,13.1
20,184,Oaxaca,San Juan Bautista Tuxtepec,2016,PV,21.4,16.3
20,228,Oaxaca,San Lorenzo Cuaunecuiltitla,2016,PV,12.4,7.9
20,262,Oaxaca,San Miguel Amatlán,2016,PV,5.9,3.5
20,278,Oaxaca,San Miguel Soyaltepec,2016,PV,22.3,16.9
20,324,Oaxaca,San Pedro Pochutla,2016,PV,23.8,21.5
20,327,Oaxaca,San Pedro Tapanatepec,2016,PV,23.4,17.7
20,357,Oaxaca,Santa Ana Tavela,2016,PV,19.1,12.3
20,363,Oaxaca,Santa Catarina Ixtepeji,2016,PV,11.8,6.7
20,385,Oaxaca,Santa Cruz Xoxocotlán,2016,PV,14.4,8.3
20,413,Oaxaca,Santa María Huatulco,2016,PV,23.4,21.4
20,417,Oaxaca,Santa María Jacatepec,2016,PV,20.3,16.2
20,418,Oaxaca,Santa María Jalapa del Marqués,2016,PV,21.6,19.1
20,439,Oaxaca,Santa María Tonameca,2016,PV,20.0,
20,468,Oaxaca,Santiago Jocotepec,2016,PV,22.3,16.7
20,478,Oaxaca,Santiago Nacaltepec,2016,PV,14.2,11.7
20,498,Oaxaca,Santiago Yaveo,2016,PV,21.8,15.7
20,502,Oaxaca,Santiago Zacatepec,2016,PV,17.5,12.0
20,525,Oaxaca,Santo Domingo Zanatepec,2016,PV,21.3,14.7
20,559,Oaxaca,San Juan Bautista Valle Nacional,2016,PV,22.2,16.8
21,001,Puebla,Acajete,2016,PV,9.0,4.0
21,003,Puebla,Acatlán,2016,PV,16.3,11.4
21,008,Puebla,Ahuazotepec,2016,PV,6.8,1.9
21,015,Puebla,Amozoc,2016,PV,9.5,5.5
21,019,Puebla,Atlixco,2016,PV,12.4,8.3
21,023,Puebla,Atzitzintla,2016,PV,4.2,3.1
21,025,Puebla,Ayotoxco de Guerrero,2016,PV,19.9,13.9
21,026,Puebla,Calpan,2016,PV,9.2,1.4
21,031,Puebla,Coatzingo,2016,PV,15.7,10.3
21,043,Puebla,Cuetzalan del Progreso,2016,PV,15.1,9.6
21,045,Puebla,Chalchicomula de Sesma,2016,PV,8.3,3.3
21,051,Puebla,Chietla,2016,PV,15.6,12.2
21,053,Puebla,Chignahuapan,2016,PV,6.4,2.0
21,059,Puebla,Chinantla,2016,PV,17.0,11.0
21,069,Puebla,Huaquechula,2016,PV,13.9,10.9
21,071,Puebla,Huauchinango,2016,PV,13.5,7.6
21,083,Puebla,Ixtacamaxtitlán,2016,PV,7.1,1.1
21,085,Puebla,Izúcar de Matamoros,2016,PV,17.2,12.9
21,086,Puebla,Jalpan,2016,PV,18.8,13.3
21,094,Puebla,Libres,2016,PV,9.8,4.6
21,098,Puebla,Molcaxac,2016,PV,6.4,5.5
21,106,Puebla,Ocoyucan,2016,PV,6.0,5.7
21,108,Puebla,Oriental,2016,PV,11.4,7.8
21,114,Puebla,Puebla,2016,PV,9.2,4.2
21,140,Puebla,San Pedro Cholula,2016,PV,9.3,4.9
21,145,Puebla,San Sebastián Tlacotepec,2016,PV,19.9,15.0
21,153,Puebla,Tecali de Herrera,2016,PV,8.7,5.3
21,154,Puebla,Tecamachalco,2016,PV,10.7,5.1
21,156,Puebla,Tehuacán,2016,PV,11.6,6.8
21,160,Puebla,Teotlalco,2016,PV,12.3,9.5
21,162,Puebla,Tepango de Rodríguez,2016,PV,10.2,4.6
21,170,Puebla,Tepeyahualco,2016,PV,6.5,0.8
21,172,Puebla,Tetela de Ocampo,2016,PV,11.1,6.3
21,174,Puebla,Teziutlán,2016,PV,12.2,6.9
21,180,Puebla,Tlahuapan,2016,PV,8.7,4.6
21,184,Puebla,Tlapacoya,2016,PV,8.5,4.6
21,186,Puebla,Tlatlauquitepec,2016,PV,5.5,1.5
21,187,Puebla,Tlaxco,2016,PV,15.1,13.5
21,193,Puebla,Tzicatlacoyan,2016,PV,8.2,3.8
21,194,Puebla,Venustiano Carranza,2016,PV,16.6,3.5
21,197,Puebla,Xicotepec,2016,PV,16.0,9.4
21,198,Puebla,Xicotlán,2016,PV,15.8,10.4
21,207,Puebla,Zacapoaxtla,2016,PV,11.2,4.8
21,217,Puebla,Zoquitlán,2016,PV,11.7,9.2
22,006,Querétaro,Corregidora,2016,PV,12.1,7.5
22,009,Querétaro,Jalpan de Serra,2016,PV,17.2,10.9
22,011,Querétaro,El Marqués,2016,PV,10.3,4.8
22,013,Querétaro,Peñamiller,2016,PV,15.8,9.8
22,014,Querétaro,Querétaro,2016,PV,12.7,7.9
22,016,Querétaro,San Juan del Río,2016,PV,12.5,6.7
23,001,Quintana Roo,Cozumel,2016,PV,24.8,11.0
23,002,Quintana Roo,Felipe Carrillo Puerto,2016,PV,21.9,16.4
23,004,Quintana Roo,Othón P. Blanco,2016,PV,24.5,17.1
23,005,Quintana Roo,Benito Juárez,2016,PV,24.9,18.9
24,003,San Luis Potosí,Aquismón,2016,PV,19.4,10.9
24,013,San Luis Potosí,Ciudad Valles,2016,PV,19.2,10.1
24,016,San Luis Potosí,Ebano,2016,PV,21.3,11.9
24,020,San Luis Potosí,Matehuala,2016,PV,11.9,6.5
24,024,San Luis Potosí,Rioverde,2016,PV,16.9,9.7
24,025,San Luis Potosí,Salinas,2016,PV,9.7,
24,027,San Luis Potosí,San Ciro de Acosta,2016,PV,16.6,9.2
24,028,San Luis Potosí,San Luis Potosí,2016,PV,11.1,5.8
24,032,San Luis Potosí,Santa María del Río,2016,PV,8.8,4.7
24,034,San Luis Potosí,San Vicente Tancuayalab,2016,PV,21.4,12.0
24,034,Veracruz,San Vicente Tancuayalab,2016,PV,21.2,11.5
24,037,San Luis Potosí,Tamazunchale,2016,PV,19.6,12.9
24,041,San Luis Potosí,Tanlajás,2016,PV,20.9,11.8
24,043,San Luis Potosí,Tierra Nueva,2016,PV,9.2,
24,050,San Luis Potosí,Villa de Reyes,2016,PV,9.0,4.7
24,053,San Luis Potosí,Axtla de Terrazas,2016,PV,20.4,12.3
24,057,San Luis Potosí,Matlapa,2016,PV,20.9,13.2
24,058,San Luis Potosí,El Naranjo,2016,PV,19.8,11.1
25,001,Sinaloa,Ahome,2016,PV,11.7,9.0
25,003,Sinaloa,Badiraguato,2016,PV,12.2,9.9
25,005,Sinaloa,Cosalá,2016,PV,14.7,14.0
25,006,Sinaloa,Culiacán,2016,PV,12.4,10.3
25,007,Sinaloa,Choix,2016,PV,11.8,10.5
25,008,Sinaloa,Elota,2016,PV,14.5,9.4
25,010,Sinaloa,El Fuerte,2016,PV,13.6,9.6
25,011,Sinaloa,Guasave,2016,PV,13.6,11.6
25,012,Sinaloa,Mazatlán,2016,PV,13.9,13.4
25,013,Sinaloa,Mocorito,2016,PV,12.4,11.5
25,014,Sinaloa,Rosario,2016,PV,14.7,13.9
25,015,Sinaloa,Salvador Alvarado,2016,PV,16.8,13.4
25,016,Sinaloa,San Ignacio,2016,PV,12.7,12.2
25,017,Sinaloa,Sinaloa,2016,PV,14.1,10.9
26,001,Sonora,Aconchi,2016,PV,9.9,5.2
26,002,Sonora,Agua Prieta,2016,PV,8.3,
26,003,Sonora,Álamos,2016,PV,14.0,6.8
26,006,Sonora,Arizpe,2016,PV,3.7,0.1
26,010,Sonora,Bacerac,2016,PV,8.4,2.5
26,013,Sonora,Banámichi,2016,PV,11.0,7.3
26,017,Sonora,Caborca,2016,PV,7.8,4.8
26,018,Sonora,Cajeme,2016,PV,14.6,10.1
26,019,Sonora,Cananea,2016,PV,7.8,
26,021,Sonora,La Colorada,2016,PV,10.7,5.6
26,025,Sonora,Empalme,2016,PV,15.7,12.5
26,029,Sonora,Guaymas,2016,PV,8.6,6.4
26,030,Sonora,Hermosillo,2016,PV,12.9,8.4
26,031,Sonora,Huachinera,2016,PV,4.8,-0.5
26,035,Sonora,Imuris,2016,PV,6.0,3.5
26,040,Sonora,Nácori Chico,2016,PV,13.4,7.0
