anio,cosechada,idcader,idciclo,idcultivo,idddr,idestado,idmodalidad,idmunicipio,idunidadmedida,nomcader,nomcicloproductivo,nomcultivo,nomddr,nomestado,nommodalidad,nommunicipio,nomunidad,precio,rendimiento,sembrada,siniestrada,valorproduccion,volumenproduccion
2015,3079.0,2,2,7490000,50,11,2,8,200201,San Francisco del Rincón,Primavera-Verano,Maíz grano,León,Guanajuato,Temporal,Manuel Doblado,Tonelada,3239.03,2.21,3079.0,0.0,22062680.3,6811.5
2015,3427.0,2,2,7490000,50,11,1,25,200201,San Francisco del Rincón,Primavera-Verano,Maíz grano,León,Guanajuato,Riego,Purísima del Rincón,Tonelada,3392.59,9.05,3427.0,0.0,105218973.7,31014.35
2015,1555.0,2,2,7490000,50,11,2,25,200201,San Francisco del Rincón,Primavera-Verano,Maíz grano,León,Guanajuato,Temporal,Purísima del Rincón,Tonelada,3202.18,2.0,1555.0,0.0,9958779.8,3110.0
2015,3005.0,2,2,7490000,50,11,1,31,200201,San Francisco del Rincón,Primavera-Verano,Maíz grano,León,Guanajuato,Riego,San Francisco del Rincón,Tonelada,3397.94,9.02,3005.0,0.0,92101503.49,27105.1
2015,3500.0,2,2,7490000,50,11,2,31,200201,San Francisco del Rincón,Primavera-Verano,Maíz grano,León,Guanajuato,Temporal,San Francisco del Rincón,Tonelada,3187.29,2.0,3500.0,0.0,22311030.0,7000.0
2015,92.0,3,2,7490000,50,11,1,15,200201,Silao/Guanajuato,Primavera-Verano,Maíz grano,León,Guanajuato,Riego,Guanajuato,Tonelada,3457.37,8.95,92.0,0.0,2846798.46,823.4
2015,1993.0,3,2,7490000,50,11,2,15,200201,Silao/Guanajuato,Primavera-Verano,Maíz grano,León,Guanajuato,Temporal,Guanajuato,Tonelada,3204.23,1.65,1993.0,0.0,10536950.14,3288.45
2015,1741.0,3,2,7490000,50,11,1,26,200201,Silao/Guanajuato,Primavera-Verano,Maíz grano,León,Guanajuato,Riego,Romita,Tonelada,3445.58,9.15,1741.0,0.0,54883000.61,15928.5
2015,4100.0,3,2,7490000,50,11,2,26,200201,Silao/Guanajuato,Primavera-Verano,Maíz grano,León,Guanajuato,Temporal,Romita,Tonelada,3270.98,2.1,4100.0,0.0,28163137.8,8610.0
2015,1630.0,3,2,7490000,50,11,1,37,200201,Silao/Guanajuato,Primavera-Verano,Maíz grano,León,Guanajuato,Riego,Silao de La Victoria,Tonelada,3440.23,8.52,1630.0,0.0,47784776.4,13890.0
2015,6320.0,3,2,7490000,50,11,2,37,200201,Silao/Guanajuato,Primavera-Verano,Maíz grano,León,Guanajuato,Temporal,Silao de La Victoria,Tonelada,3295.99,2.1,6320.0,0.0,43744379.28,13272.0
2015,15.0,1,1,7490000,51,11,1,4,200201,Celaya,Otoño-Invierno,Maíz grano,Celaya,Guanajuato,Riego,Apaseo El Alto,Tonelada,3050.0,6.5,15.0,0.0,297375.0,97.5
2015,1921.0,1,2,7490000,51,11,1,4,200201,Celaya,Primavera-Verano,Maíz grano,Celaya,Guanajuato,Riego,Apaseo El Alto,Tonelada,3466.62,7.91,1921.0,0.0,52707296.45,15204.25
2015,8730.0,1,2,7490000,51,11,2,4,200201,Celaya,Primavera-Verano,Maíz grano,Celaya,Guanajuato,Temporal,Apaseo El Alto,Tonelada,3444.75,1.5,8730.0,0.0,45126223.0,13100.0
2015,804.0,1,2,7490000,51,11,1,5,200201,Celaya,Primavera-Verano,Maíz grano,Celaya,Guanajuato,Riego,Apaseo El Grande,Tonelada,3383.6,8.95,804.0,0.0,24348376.5,7196.0
2015,8751.0,1,2,7490000,51,11,2,5,200201,Celaya,Primavera-Verano,Maíz grano,Celaya,Guanajuato,Temporal,Apaseo El Grande,Tonelada,3445.72,1.3,9596.0,845.0,39199544.44,11376.3
2015,10.0,1,1,7490000,51,11,1,7,200201,Celaya,Otoño-Invierno,Maíz grano,Celaya,Guanajuato,Riego,Celaya,Tonelada,3050.0,6.5,10.0,0.0,198250.0,65.0
2015,1590.0,1,2,7490000,51,11,1,7,200201,Celaya,Primavera-Verano,Maíz grano,Celaya,Guanajuato,Riego,Celaya,Tonelada,3447.89,9.67,1590.0,0.0,53004457.11,15373.0
2015,6334.0,1,2,7490000,51,11,2,7,200201,Celaya,Primavera-Verano,Maíz grano,Celaya,Guanajuato,Temporal,Celaya,Tonelada,3466.56,2.25,6364.0,30.0,49399524.38,14250.3
2015,12.0,1,1,7490000,51,11,1,9,200201,Celaya,Otoño-Invierno,Maíz grano,Celaya,Guanajuato,Riego,Comonfort,Tonelada,3050.0,6.75,12.0,0.0,247050.0,81.0
2015,1540.0,1,2,7490000,51,11,1,9,200201,Celaya,Primavera-Verano,Maíz grano,Celaya,Guanajuato,Riego,Comonfort,Tonelada,3436.63,8.45,1540.0,0.0,44720866.19,13013.0
2015,10690.0,1,2,7490000,51,11,2,9,200201,Celaya,Primavera-Verano,Maíz grano,Celaya,Guanajuato,Temporal,Comonfort,Tonelada,3476.61,0.55,12240.0,1550.0,20440728.5,5879.5
2015,20.0,1,1,7490000,51,11,1,35,200201,Celaya,Otoño-Invierno,Maíz grano,Celaya,Guanajuato,Riego,Santa Cruz de Juventino Rosas,Tonelada,3025.0,12.0,20.0,0.0,726000.0,240.0
2015,1750.0,1,2,7490000,51,11,1,35,200201,Celaya,Primavera-Verano,Maíz grano,Celaya,Guanajuato,Riego,Santa Cruz de Juventino Rosas,Tonelada,3440.38,11.07,1750.0,0.0,66650506.91,19373.0
2015,6836.0,1,2,7490000,51,11,2,35,200201,Celaya,Primavera-Verano,Maíz grano,Celaya,Guanajuato,Temporal,Santa Cruz de Juventino Rosas,Tonelada,3431.37,2.6,6836.0,0.0,60976068.16,17770.2
2015,30.0,1,1,7490000,51,11,1,39,200201,Celaya,Otoño-Invierno,Maíz grano,Celaya,Guanajuato,Riego,Tarimoro,Tonelada,3050.0,7.0,30.0,0.0,640500.0,210.0
2015,1756.0,1,2,7490000,51,11,1,39,200201,Celaya,Primavera-Verano,Maíz grano,Celaya,Guanajuato,Riego,Tarimoro,Tonelada,3432.17,8.25,1756.0,0.0,49721852.04,14487.0
2015,1710.0,1,2,7490000,51,11,2,39,200201,Celaya,Primavera-Verano,Maíz grano,Celaya,Guanajuato,Temporal,Tarimoro,Tonelada,3478.12,1.45,1745.0,35.0,8623998.54,2479.5
2015,220.0,2,2,7490000,51,11,1,10,200201,Jerécuaro,Primavera-Verano,Maíz grano,Celaya,Guanajuato,Riego,Coroneo,Tonelada,3429.47,7.75,220.0,0.0,5847246.35,1705.0
2015,830.0,2,2,7490000,51,11,2,10,200201,Jerécuaro,Primavera-Verano,Maíz grano,Celaya,Guanajuato,Temporal,Coroneo,Tonelada,3404.82,1.75,850.0,20.0,4945501.05,1452.5
2015,38.0,2,1,7490000,51,11,1,19,200201,Jerécuaro,Otoño-Invierno,Maíz grano,Celaya,Guanajuato,Riego,Jerécuaro,Tonelada,3050.0,7.0,38.0,0.0,811300.0,266.0
2015,860.0,2,2,7490000,51,11,1,19,200201,Jerécuaro,Primavera-Verano,Maíz grano,Celaya,Guanajuato,Riego,Jerécuaro,Tonelada,3399.96,7.5,860.0,0.0,21929742.0,6450.0
2015,11150.0,2,2,7490000,51,11,2,19,200201,Jerécuaro,Primavera-Verano,Maíz grano,Celaya,Guanajuato,Temporal,Jerécuaro,Tonelada,3413.54,2.25,11754.0,604.0,85637184.75,25087.5
2015,7277.0,1,2,7490000,52,11,1,17,200201,Irapuato,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Riego,Irapuato,Tonelada,3456.25,9.25,7277.0,0.0,232641854.3,67310.43
2015,7958.0,1,2,7490000,52,11,2,17,200201,Irapuato,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Temporal,Irapuato,Tonelada,3463.64,2.8,7958.0,0.0,77178211.94,22282.4
2015,227.0,1,2,7490000,52,11,1,24,200201,Irapuato,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Riego,Pueblo Nuevo,Tonelada,3452.13,8.97,227.0,0.0,7030030.11,2036.43
2015,421.0,1,2,7490000,52,11,2,24,200201,Irapuato,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Temporal,Pueblo Nuevo,Tonelada,3411.14,3.1,421.0,0.0,4451878.81,1305.1
2015,50.0,3,1,7490000,52,11,1,23,200201,Pénjamo,Otoño-Invierno,Maíz grano,Cortazar,Guanajuato,Riego,Pénjamo,Tonelada,3800.0,9.0,50.0,0.0,1710000.0,450.0
2015,10869.0,3,2,7490000,52,11,1,23,200201,Pénjamo,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Riego,Pénjamo,Tonelada,3440.74,8.82,10869.0,0.0,330004616.9,95911.0
2015,10486.82,3,2,7490000,52,11,2,23,200201,Pénjamo,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Temporal,Pénjamo,Tonelada,3432.63,2.9,10486.82,0.0,104443812.2,30426.76
2015,125.0,4,2,7490000,52,11,1,21,200201,Yuriria,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Riego,Moroleón,Tonelada,3500.0,9.3,125.0,0.0,4068750.0,1162.5
2015,1220.0,4,2,7490000,52,11,2,21,200201,Yuriria,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Temporal,Moroleón,Tonelada,3500.0,3.1,1220.0,0.0,13237000.0,3782.0
2015,45.0,4,2,7490000,52,11,1,41,200201,Yuriria,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Riego,Uriangato,Tonelada,3516.67,9.0,45.0,0.0,1424251.35,405.0
2015,1200.0,4,2,7490000,52,11,2,41,200201,Yuriria,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Temporal,Uriangato,Tonelada,3500.0,3.2,1200.0,0.0,13440000.0,3840.0
2015,3350.0,4,2,7490000,52,11,1,46,200201,Yuriria,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Riego,Yuriria,Tonelada,3450.0,8.7,3350.0,0.0,100550250.0,29145.0
2015,3200.0,4,2,7490000,52,11,2,46,200201,Yuriria,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Temporal,Yuriria,Tonelada,3453.23,3.1,3200.0,0.0,34256041.6,9920.0
2015,13.0,5,1,7490000,52,11,1,2,200201,Acámbaro,Otoño-Invierno,Maíz grano,Cortazar,Guanajuato,Riego,Acámbaro,Tonelada,3800.0,9.2,13.0,0.0,454480.0,119.6
2015,12159.0,5,2,7490000,52,11,1,2,200201,Acámbaro,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Riego,Acámbaro,Tonelada,3452.4,8.5,12159.0,0.0,356983006.0,103401.54
2015,5715.3,5,2,7490000,52,11,2,2,200201,Acámbaro,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Temporal,Acámbaro,Tonelada,3500.0,2.65,5715.3,0.0,53010090.0,15145.74
2015,112.0,5,1,7490000,52,11,1,38,200201,Acámbaro,Otoño-Invierno,Maíz grano,Cortazar,Guanajuato,Riego,Tarandacuao,Tonelada,3800.0,9.02,112.0,0.0,3838912.0,1010.24
2015,1565.0,5,2,7490000,52,11,1,38,200201,Acámbaro,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Riego,Tarandacuao,Tonelada,3392.94,8.97,1565.0,0.0,47643283.54,14041.89
2015,1020.0,5,2,7490000,52,11,2,38,200201,Acámbaro,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Temporal,Tarandacuao,Tonelada,3500.0,3.06,1020.0,0.0,10907400.0,3116.4
2015,8833.5,6,2,7490000,52,11,1,28,200201,Salvatierra,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Riego,Salvatierra,Tonelada,3403.77,9.0,8833.5,0.0,270608767.2,79502.71
2015,6291.0,6,2,7490000,52,11,2,28,200201,Salvatierra,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Temporal,Salvatierra,Tonelada,3500.0,2.5,6291.0,0.0,55046250.0,15727.5
2015,777.5,6,2,7490000,52,11,1,36,200201,Salvatierra,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Riego,Santiago Maravatío,Tonelada,3419.68,8.83,777.5,0.0,23477231.69,6865.33
2015,527.5,6,2,7490000,52,11,2,36,200201,Salvatierra,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Temporal,Santiago Maravatío,Tonelada,3500.0,3.2,527.5,0.0,5908000.0,1688.0
2015,2510.0,7,2,7490000,52,11,1,18,200201,Valle Santiago,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Riego,Jaral del Progreso,Tonelada,3433.39,8.91,2510.0,0.0,76761418.25,22357.35
2015,1236.0,7,2,7490000,52,11,2,18,200201,Valle Santiago,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Temporal,Jaral del Progreso,Tonelada,3500.0,3.15,1236.0,0.0,13626900.0,3893.4
2015,4815.31,7,2,7490000,52,11,1,42,200201,Valle Santiago,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Riego,Valle de Santiago,Tonelada,3500.0,9.39,4815.31,0.0,158241265.0,45211.79
2015,10780.35,7,2,7490000,52,11,2,42,200201,Valle Santiago,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Temporal,Valle de Santiago,Tonelada,3487.19,2.94,10780.35,0.0,110523745.1,31694.21
2015,3811.5,8,2,7490000,52,11,1,11,200201,Salamanca,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Riego,Cortazar,Tonelada,3464.78,9.12,3811.5,0.0,120480264.7,34772.8
2015,3416.0,8,2,7490000,52,11,2,11,200201,Salamanca,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Temporal,Cortazar,Tonelada,3500.0,2.98,3416.0,0.0,35628880.0,10179.68
2015,3637.0,8,2,7490000,52,11,1,27,200201,Salamanca,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Riego,Salamanca,Tonelada,3466.35,9.0,3637.0,0.0,113463940.3,32732.97
2015,5637.0,8,2,7490000,52,11,2,27,200201,Salamanca,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Temporal,Salamanca,Tonelada,3500.0,2.8,5637.0,0.0,55242600.0,15783.6
2015,2645.0,8,2,7490000,52,11,1,44,200201,Salamanca,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Riego,Villagrán,Tonelada,3465.71,9.28,2645.0,0.0,85087434.0,24551.21
2015,1150.0,8,2,7490000,52,11,2,44,200201,Salamanca,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Temporal,Villagrán,Tonelada,3468.38,3.1,1150.0,0.0,12364774.7,3565.0
2015,5099.41,9,2,7490000,52,11,1,1,200201,Abasolo,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Riego,Abasolo,Tonelada,3490.76,8.94,5134.41,35.0,159178075.3,45599.79
2015,7974.0,9,2,7490000,52,11,2,1,200201,Abasolo,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Temporal,Abasolo,Tonelada,3500.0,3.05,7974.0,0.0,85120000.0,24320.0
2015,10.0,9,1,7490000,52,11,1,12,200201,Abasolo,Otoño-Invierno,Maíz grano,Cortazar,Guanajuato,Riego,Cuerámaro,Tonelada,3800.0,9.0,10.0,0.0,342000.0,90.0
2015,1861.69,9,2,7490000,52,11,1,12,200201,Abasolo,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Riego,Cuerámaro,Tonelada,3458.81,9.1,1911.69,50.0,58611485.49,16945.55
2015,3151.0,9,2,7490000,52,11,2,12,200201,Abasolo,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Temporal,Cuerámaro,Tonelada,3500.0,3.0,3151.0,0.0,33140625.0,9468.75
2015,20.0,9,1,7490000,52,11,1,16,200201,Abasolo,Otoño-Invierno,Maíz grano,Cortazar,Guanajuato,Riego,Huanímaro,Tonelada,3800.0,9.2,20.0,0.0,699200.0,184.0
2015,2060.0,9,2,7490000,52,11,1,16,200201,Abasolo,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Riego,Huanímaro,Tonelada,3476.29,9.22,2060.0,0.0,65998384.79,18985.27
2015,2046.0,9,2,7490000,52,11,2,16,200201,Abasolo,Primavera-Verano,Maíz grano,Cortazar,Guanajuato,Temporal,Huanímaro,Tonelada,3500.0,2.9,2046.0,0.0,20766900.0,5933.4
2015,638.0,1,1,7490000,53,12,1,57,200201,Técpan de Galeana,Otoño-Invierno,Maíz grano,Atoyac,Guerrero,Riego,Técpan de Galeana,Tonelada,3761.63,2.88,638.0,0.0,6916584.31,1838.72
2015,8113.0,1,2,7490000,53,12,2,57,200201,Técpan de Galeana,Primavera-Verano,Maíz grano,Atoyac,Guerrero,Temporal,Técpan de Galeana,Tonelada,3891.71,2.27,10785.0,2672.0,71608553.68,18400.28
2015,353.0,4,1,7490000,53,12,1,16,200201,La Unión,Otoño-Invierno,Maíz grano,Atoyac,Guerrero,Riego,Coahuayutla de José María Izazaga,Tonelada,3588.41,2.81,353.0,0.0,3559451.53,991.93
2015,6400.0,4,2,7490000,53,12,2,16,200201,La Unión,Primavera-Verano,Maíz grano,Atoyac,Guerrero,Temporal,Coahuayutla de José María Izazaga,Tonelada,3889.22,1.65,6400.0,0.0,41144836.22,10579.2
2015,580.0,4,1,7490000,53,12,1,68,200201,La Unión,Otoño-Invierno,Maíz grano,Atoyac,Guerrero,Riego,La Unión de Isidoro Montes de Oca,Tonelada,3516.02,2.86,580.0,0.0,5832373.98,1658.8
2015,2309.0,4,2,7490000,53,12,2,68,200201,La Unión,Primavera-Verano,Maíz grano,Atoyac,Guerrero,Temporal,La Unión de Isidoro Montes de Oca,Tonelada,4025.88,1.9,5890.0,3581.0,17661938.15,4387.1
2015,394.0,5,1,7490000,53,12,1,38,200201,Petatlán,Otoño-Invierno,Maíz grano,Atoyac,Guerrero,Riego,Zihuatanejo de Azueta,Tonelada,3580.87,3.0,394.0,0.0,4232588.34,1182.0
2015,8326.0,5,2,7490000,53,12,2,38,200201,Petatlán,Primavera-Verano,Maíz grano,Atoyac,Guerrero,Temporal,Zihuatanejo de Azueta,Tonelada,4064.79,1.97,8690.0,364.0,66637720.13,16393.89
2015,800.0,5,1,7490000,53,12,1,48,200201,Petatlán,Otoño-Invierno,Maíz grano,Atoyac,Guerrero,Riego,Petatlán,Tonelada,3534.29,2.88,800.0,0.0,8143004.16,2304.0
2015,7305.0,5,2,7490000,53,12,2,48,200201,Petatlán,Primavera-Verano,Maíz grano,Atoyac,Guerrero,Temporal,Petatlán,Tonelada,4031.22,1.49,10480.0,3175.0,43907080.75,10891.76
2015,355.0,6,1,7490000,53,12,1,11,200201,Coyuca de Benítez,Otoño-Invierno,Maíz grano,Atoyac,Guerrero,Riego,Atoyac de Álvarez,Tonelada,3937.44,2.82,355.0,0.0,3941771.18,1001.1
2015,10013.0,6,2,7490000,53,12,2,11,200201,Coyuca de Benítez,Primavera-Verano,Maíz grano,Atoyac,Guerrero,Temporal,Atoyac de Álvarez,Tonelada,3941.57,2.27,11950.0,1937.0,89511005.08,22709.48
2015,322.0,6,1,7490000,53,12,1,14,200201,Coyuca de Benítez,Otoño-Invierno,Maíz grano,Atoyac,Guerrero,Riego,Benito Juárez,Tonelada,4107.47,2.8,322.0,0.0,3703294.95,901.6
2015,800.0,6,2,7490000,53,12,2,14,200201,Coyuca de Benítez,Primavera-Verano,Maíz grano,Atoyac,Guerrero,Temporal,Benito Juárez,Tonelada,3853.23,2.42,805.0,5.0,7472183.62,1939.2
2015,410.0,6,1,7490000,53,12,1,21,200201,Coyuca de Benítez,Otoño-Invierno,Maíz grano,Atoyac,Guerrero,Riego,Coyuca de Benítez,Tonelada,4019.67,2.84,410.0,0.0,4680503.75,1164.4
2015,11749.0,6,2,7490000,53,12,2,21,200201,Coyuca de Benítez,Primavera-Verano,Maíz grano,Atoyac,Guerrero,Temporal,Coyuca de Benítez,Tonelada,4047.95,2.0,14115.0,2366.0,94880952.52,23439.26
2015,245.0,1,1,7490000,54,12,1,36,200201,Ometepec,Otoño-Invierno,Maíz grano,Las Vigas,Guerrero,Riego,Igualapa,Tonelada,3713.38,3.32,245.0,0.0,3020463.29,813.4
2015,3289.0,1,2,7490000,54,12,2,36,200201,Ometepec,Primavera-Verano,Maíz grano,Las Vigas,Guerrero,Temporal,Igualapa,Tonelada,4034.0,2.23,3321.0,32.0,29560345.2,7327.8
2015,1078.0,1,1,7490000,54,12,1,46,200201,Ometepec,Otoño-Invierno,Maíz grano,Las Vigas,Guerrero,Riego,Ometepec,Tonelada,3451.81,3.24,1078.0,0.0,12056205.82,3492.72
2015,9770.0,1,2,7490000,54,12,2,46,200201,Ometepec,Primavera-Verano,Maíz grano,Las Vigas,Guerrero,Temporal,Ometepec,Tonelada,4086.03,2.32,9785.0,15.0,92615590.39,22666.4
2015,368.0,1,1,7490000,54,12,1,62,200201,Ometepec,Otoño-Invierno,Maíz grano,Las Vigas,Guerrero,Riego,Tlacoachistlahuaca,Tonelada,3655.78,3.32,368.0,0.0,4466485.77,1221.76
2015,7728.0,1,2,7490000,54,12,2,62,200201,Ometepec,Primavera-Verano,Maíz grano,Las Vigas,Guerrero,Temporal,Tlacoachistlahuaca,Tonelada,3922.76,2.53,8289.0,561.0,76697175.88,19551.84
2015,262.0,1,1,7490000,54,12,1,71,200201,Ometepec,Otoño-Invierno,Maíz grano,Las Vigas,Guerrero,Riego,Xochistlahuaca,Tonelada,3627.65,3.22,262.0,0.0,3056621.61,842.59
2015,5531.0,1,2,7490000,54,12,2,71,200201,Ometepec,Primavera-Verano,Maíz grano,Las Vigas,Guerrero,Temporal,Xochistlahuaca,Tonelada,4058.55,3.1,6043.0,512.0,69588304.16,17146.1
2015,418.0,2,1,7490000,54,12,1,1,200201,Acapulco,Otoño-Invierno,Maíz grano,Las Vigas,Guerrero,Riego,Acapulco de Juárez,Tonelada,3744.08,3.4,418.0,0.0,5323332.94,1421.8
2015,140.0,2,1,7490000,54,12,2,1,200201,Acapulco,Otoño-Invierno,Maíz grano,Las Vigas,Guerrero,Temporal,Acapulco de Juárez,Tonelada,3642.92,3.2,140.0,0.0,1632028.16,448.0
2015,255.0,2,2,7490000,54,12,1,1,200201,Acapulco,Primavera-Verano,Maíz grano,Las Vigas,Guerrero,Riego,Acapulco de Juárez,Tonelada,3986.27,3.23,255.0,0.0,3283291.29,823.65
2015,19649.0,2,2,7490000,54,12,2,1,200201,Acapulco,Primavera-Verano,Maíz grano,Las Vigas,Guerrero,Temporal,Acapulco de Juárez,Tonelada,3999.36,3.12,19781.0,132.0,245180284.9,61304.88
2015,173.0,2,1,7490000,54,12,1,39,200201,Acapulco,Otoño-Invierno,Maíz grano,Las Vigas,Guerrero,Riego,Juan R. Escudero,Tonelada,3590.61,3.19,173.0,0.0,1981549.94,551.87
2015,5659.0,2,2,7490000,54,12,2,39,200201,Acapulco,Primavera-Verano,Maíz grano,Las Vigas,Guerrero,Temporal,Juan R. Escudero,Tonelada,4112.74,3.13,5679.0,20.0,72847606.42,17712.67
2015,115.0,3,1,7490000,54,12,1,18,200201,San Marcos,Otoño-Invierno,Maíz grano,Las Vigas,Guerrero,Riego,Copala,Tonelada,3800.0,3.31,115.0,0.0,1446470.0,380.65
2015,20.0,3,1,7490000,54,12,2,18,200201,San Marcos,Otoño-Invierno,Maíz grano,Las Vigas,Guerrero,Temporal,Copala,Tonelada,3875.81,3.17,20.0,0.0,245726.35,63.4
2015,196.0,3,2,7490000,54,12,1,18,200201,San Marcos,Primavera-Verano,Maíz grano,Las Vigas,Guerrero,Riego,Copala,Tonelada,3957.78,3.42,196.0,0.0,2652979.09,670.32
2015,2679.0,3,2,7490000,54,12,2,18,200201,San Marcos,Primavera-Verano,Maíz grano,Las Vigas,Guerrero,Temporal,Copala,Tonelada,4145.25,3.02,2700.0,21.0,33537476.75,8090.58
2015,300.0,3,1,7490000,54,12,1,25,200201,San Marcos,Otoño-Invierno,Maíz grano,Las Vigas,Guerrero,Riego,Cuautepec,Tonelada,3749.9,3.37,300.0,0.0,3791148.9,1011.0
2015,150.0,3,2,7490000,54,12,1,25,200201,San Marcos,Primavera-Verano,Maíz grano,Las Vigas,Guerrero,Riego,Cuautepec,Tonelada,3834.4,3.1,150.0,0.0,1782996.0,465.0
2015,6288.0,3,2,7490000,54,12,2,25,200201,San Marcos,Primavera-Verano,Maíz grano,Las Vigas,Guerrero,Temporal,Cuautepec,Tonelada,3996.97,3.05,6300.0,12.0,76655489.45,19178.4
2015,485.0,3,1,7490000,54,12,1,30,200201,San Marcos,Otoño-Invierno,Maíz grano,Las Vigas,Guerrero,Riego,Florencio Villarreal,Tonelada,3853.97,3.4,485.0,0.0,6355196.53,1649.0
2015,89.0,3,1,7490000,54,12,2,30,200201,San Marcos,Otoño-Invierno,Maíz grano,Las Vigas,Guerrero,Temporal,Florencio Villarreal,Tonelada,3887.36,3.2,89.0,0.0,1107120.13,284.8
2015,520.0,3,2,7490000,54,12,1,30,200201,San Marcos,Primavera-Verano,Maíz grano,Las Vigas,Guerrero,Riego,Florencio Villarreal,Tonelada,3982.23,3.1,520.0,0.0,6419354.76,1612.0
2015,3058.0,3,2,7490000,54,12,2,30,200201,San Marcos,Primavera-Verano,Maíz grano,Las Vigas,Guerrero,Temporal,Florencio Villarreal,Tonelada,4276.81,2.8,3120.0,62.0,36619757.94,8562.4
2015,396.0,3,1,7490000,54,12,1,53,200201,San Marcos,Otoño-Invierno,Maíz grano,Las Vigas,Guerrero,Riego,San Marcos,Tonelada,3953.82,3.5,396.0,0.0,5479994.52,1386.0
2015,150.0,3,1,7490000,54,12,2,53,200201,San Marcos,Otoño-Invierno,Maíz grano,Las Vigas,Guerrero,Temporal,San Marcos,Tonelada,3793.55,3.1,150.0,0.0,1764000.75,465.0
2015,720.0,3,2,7490000,54,12,1,53,200201,San Marcos,Primavera-Verano,Maíz grano,Las Vigas,Guerrero,Riego,San Marcos,Tonelada,4052.68,3.19,720.0,0.0,9308195.42,2296.8
2015,17615.0,3,2,7490000,54,12,2,53,200201,San Marcos,Primavera-Verano,Maíz grano,Las Vigas,Guerrero,Temporal,San Marcos,Tonelada,4442.02,2.87,18040.0,425.0,224566543.2,50555.05
2015,585.0,4,1,7490000,54,12,1,12,200201,Ayutla,Otoño-Invierno,Maíz grano,Las Vigas,Guerrero,Riego,Ayutla de Los Libres,Tonelada,3530.54,3.35,585.0,0.0,6918975.77,1959.75
2015,8142.0,4,2,7490000,54,12,2,12,200201,Ayutla,Primavera-Verano,Maíz grano,Las Vigas,Guerrero,Temporal,Ayutla de Los Libres,Tonelada,3577.34,2.5,8514.0,372.0,72816755.7,20355.0
2015,430.0,4,1,7490000,54,12,1,56,200201,Ayutla,Otoño-Invierno,Maíz grano,Las Vigas,Guerrero,Riego,Tecoanapa,Tonelada,3568.25,3.21,430.0,0.0,4925255.47,1380.3
2015,6702.0,4,2,7490000,54,12,2,56,200201,Ayutla,Primavera-Verano,Maíz grano,Las Vigas,Guerrero,Temporal,Tecoanapa,Tonelada,3645.55,2.42,7153.0,451.0,59151017.35,16225.54
2015,1473.0,5,1,7490000,54,12,1,52,200201,San Luis Acatlán,Otoño-Invierno,Maíz grano,Las Vigas,Guerrero,Riego,San Luis Acatlán,Tonelada,3613.79,3.2,1473.0,0.0,17031792.27,4713.0
2015,14535.0,5,2,7490000,54,12,2,52,200201,San Luis Acatlán,Primavera-Verano,Maíz grano,Las Vigas,Guerrero,Temporal,San Luis Acatlán,Tonelada,3587.78,2.89,14965.0,430.0,150708824.9,42006.15
2015,78.0,6,1,7490000,54,12,2,13,200201,Cuajinicuilapa,Otoño-Invierno,Maíz grano,Las Vigas,Guerrero,Temporal,Azoyú,Tonelada,3432.41,2.8,78.0,0.0,749638.34,218.4
